"InstanceName","Runtime","Tau","Scenarios"
"sat/uniqinv46prop.cnf","-0.000975127913062818","0","SAT18-EXP"
"sat/uniqinv47prop.cnf","-0.0252740948495664","0","SAT18-EXP"
"sat/10-3-13.cnf","0.99832228500564","0.01","SAT18-EXP"
"sat/10-4-10.cnf","NaN","0.01","SAT18-EXP"
"sat/1mod8.rules.7-7.cnf","NaN","0.01","SAT18-EXP"
"sat/20180321_110704973_p_cnf_320_1120.cnf","0.999998439939095","0.01","SAT18-EXP"
"sat/20180321_110706599_p_cnf_320_1120.cnf","1.00000004000001","0.01","SAT18-EXP"
"sat/20180321_110707239_p_cnf_320_1120.cnf","0.99999997999778","0.01","SAT18-EXP"
"sat/20180321_140823961_p_cnf_320_1120.cnf","0.99999989999991","0.01","SAT18-EXP"
"sat/20180321_140824282_p_cnf_320_1120.cnf","1.00002506107627","0.01","SAT18-EXP"
"sat/20180321_140826713_p_cnf_320_1120.cnf","0.999999979999988","0.01","SAT18-EXP"
"sat/20180321_140827428_p_cnf_320_1120.cnf","1.00000040000024","0.01","SAT18-EXP"
"sat/20180321_140833987_p_cnf_320_1120.cnf","0.998859631495888","0.01","SAT18-EXP"
"sat/20180322_164223076_p_cnf_320_1120.cnf","0.999997859960067","0.01","SAT18-EXP"
"sat/20180322_164224543_p_cnf_320_1120.cnf","1.00000220002596","0.01","SAT18-EXP"
"sat/20180322_164226378_p_cnf_320_1120.cnf","1.00000002000002","0.01","SAT18-EXP"
"sat/20180322_164226661_p_cnf_320_1120.cnf","0.999869045670323","0.01","SAT18-EXP"
"sat/20180322_164238439_p_cnf_320_1120.cnf","1.00000014000002","0.01","SAT18-EXP"
"sat/20180322_164241329_p_cnf_320_1120.cnf","0.999999859999516","0.01","SAT18-EXP"
"sat/20180322_164241842_p_cnf_320_1120.cnf","1","0.01","SAT18-EXP"
"sat/20180322_164245263_p_cnf_320_1120.cnf","0.9999942360953","0.01","SAT18-EXP"
"sat/20180326_095801070_p_cnf_320_1120.cnf","1.00000250003075","0.01","SAT18-EXP"
"sat/20180326_095804286_p_cnf_320_1120.cnf","0.999998948696936","0.01","SAT18-EXP"
"sat/20180326_095804936_p_cnf_320_1120.cnf","0.999998819983692","0.01","SAT18-EXP"
"sat/20180326_095805836_p_cnf_320_1120.cnf","-Inf","0.01","SAT18-EXP"
"sat/5or7mod8.rules.7-7.cnf","NaN","0.01","SAT18-EXP"
"sat/6-3-8.cnf","0.999809408299402","0.01","SAT18-EXP"
"sat/6-4-6.cnf","0","0.01","SAT18-EXP"
"sat/6-4-7.cnf","NaN","0.01","SAT18-EXP"
"sat/6-5-6.cnf","NaN","0.01","SAT18-EXP"
"sat/7-4-7.cnf","NaN","0.01","SAT18-EXP"
"sat/7-5-6.cnf","NaN","0.01","SAT18-EXP"
"sat/8-4-10.cnf","NaN","0.01","SAT18-EXP"
"sat/8-4-8.cnf","NaN","0.01","SAT18-EXP"
"sat/8-4-9.cnf","NaN","0.01","SAT18-EXP"
"sat/8-5-6.cnf","0","0.01","SAT18-EXP"
"sat/9-4-10.cnf","NaN","0.01","SAT18-EXP"
"sat/9-4-9.cnf","NaN","0.01","SAT18-EXP"
"sat/a_rphp035_05.cnf","0.976571635887751","0.01","SAT18-EXP"
"sat/a_rphp045_05.cnf","0","0.01","SAT18-EXP"
"sat/a_rphp055_04.cnf","-0.0883630688767978","0.01","SAT18-EXP"
"sat/a_rphp056_05.cnf","0","0.01","SAT18-EXP"
"sat/a_rphp065_04.cnf","-153.566321108273","0.01","SAT18-EXP"
"sat/a_rphp085_04.cnf","1.00966780380189","0.01","SAT18-EXP"
"sat/a_rphp098_04.cnf","1.00680448978159","0.01","SAT18-EXP"
"sat/ad-A-3-7-17.cnf","0","0.01","SAT18-EXP"
"sat/ae_rphp035_05.cnf","0.874101165166101","0.01","SAT18-EXP"
"sat/ae_rphp045_05.cnf","-70.5963741543632","0.01","SAT18-EXP"
"sat/ae_rphp055_04.cnf","0.734907068240402","0.01","SAT18-EXP"
"sat/ae_rphp056_05.cnf","0","0.01","SAT18-EXP"
"sat/ae_rphp062_05.cnf","0","0.01","SAT18-EXP"
"sat/ae_rphp075_04.cnf","-84.2786119090133","0.01","SAT18-EXP"
"sat/ae_rphp095_04.cnf","1.0058621953338","0.01","SAT18-EXP"
"sat/apn-sbox5-cut3-symmbreak.cnf","NaN","0.01","SAT18-EXP"
"sat/apn-sbox5-cut4-symmbreak.cnf","0","0.01","SAT18-EXP"
"sat/apn-sbox5-cut5-symmbreak.cnf","0","0.01","SAT18-EXP"
"sat/apn-sbox6-cut3-helpbox23.cnf","NaN","0.01","SAT18-EXP"
"sat/apn-sbox6-cut3-helpbox26.cnf","0.999797811229379","0.01","SAT18-EXP"
"sat/apn-sbox6-cut3-helpbox28.cnf","0.952242330587326","0.01","SAT18-EXP"
"sat/apn-sbox6-cut3-helpbox29.cnf","0.963421871731046","0.01","SAT18-EXP"
"sat/apn-sbox6-cut3-helpbox30.cnf","0.729194774478706","0.01","SAT18-EXP"
"sat/apn-sbox6-cut3-helpbox31.cnf","0.603461281408901","0.01","SAT18-EXP"
"sat/apn-sbox6-cut4-helpbox23.cnf","NaN","0.01","SAT18-EXP"
"sat/apn-sbox6-cut4-helpbox26.cnf","0","0.01","SAT18-EXP"
"sat/apn-sbox6-cut4-helpbox28.cnf","0.998525176593879","0.01","SAT18-EXP"
"sat/apn-sbox6-cut4-helpbox29.cnf","0.900097179819178","0.01","SAT18-EXP"
"sat/apn-sbox6-cut4-helpbox30.cnf","0.476469811678137","0.01","SAT18-EXP"
"sat/apn-sbox6-cut4-helpbox31.cnf","0.993018894782119","0.01","SAT18-EXP"
"sat/apn-sbox6-cut5-helpbox23.cnf","NaN","0.01","SAT18-EXP"
"sat/apn-sbox6-cut5-helpbox26.cnf","0","0.01","SAT18-EXP"
"sat/apn-sbox6-cut5-helpbox28.cnf","-16.2361488415237","0.01","SAT18-EXP"
"sat/apn-sbox6-cut5-helpbox29.cnf","0.6794696592606","0.01","SAT18-EXP"
"sat/apn-sbox6-cut5-helpbox30.cnf","0.904180595011276","0.01","SAT18-EXP"
"sat/assoc_mult_err_3.c.cnf","0.444987775061125","0.01","SAT18-EXP"
"sat/assoc2.c.cnf","NaN","0.01","SAT18-EXP"
"sat/avg_true-unreach-call.i.cnf","0.844836689290493","0.01","SAT18-EXP"
"sat/ax-d-4-7-5.cnf","0","0.01","SAT18-EXP"
"sat/bibd-16-80-15-3-2_glb.cnf","0.998559014890179","0.01","SAT18-EXP"
"sat/bibd-19-57-9-3-1_glb.cnf","0.88140344094336","0.01","SAT18-EXP"
"sat/bibd-8-70-35-4-15_glb.cnf","-Inf","0.01","SAT18-EXP"
"sat/bx-d-4-7-6.cnf","0.999764388371921","0.01","SAT18-EXP"
"sat/bx-d-4-7-8.cnf","0.99950066566573","0.01","SAT18-EXP"
"sat/by-alt-5-7.cnf","0.999785358512036","0.01","SAT18-EXP"
"sat/by-X-2-7-100.cnf","-108.331750160785","0.01","SAT18-EXP"
"sat/bz-X-4-7-6.cnf","0.980284346651176","0.01","SAT18-EXP"
"sat/C3-2-31.cnf","0.122193742266219","0.01","SAT18-EXP"
"sat/Cake_8_16.cnf","0.999258648408431","0.01","SAT18-EXP"
"sat/Cake_9_19.cnf","NaN","0.01","SAT18-EXP"
"sat/Cake_9_20.cnf","NaN","0.01","SAT18-EXP"
"sat/cannonball-opt-y.rules.4-10.cnf","NaN","0.01","SAT18-EXP"
"sat/cms-scheel-md4-families-r24-c4-p4-9-13-18.cnf","0.995831676564336","0.01","SAT18-EXP"
"sat/cms-scheel-md4-families-r24-c4-p6-13-17-19.cnf","0.922047991323602","0.01","SAT18-EXP"
"sat/cms-scheel-md4-families-r24-c5-p0-5-11-13-18.cnf","-0.410234398327859","0.01","SAT18-EXP"
"sat/cms-scheel-md4-families-r24-c5-p0-7-10-15-19.cnf","1","0.01","SAT18-EXP"
"sat/cms-scheel-md4-families-r24-c5-p1-5-10-12-18.cnf","0.998956545935167","0.01","SAT18-EXP"
"sat/cms-scheel-md4-families-r24-c5-p1-8-13-18-19.cnf","0.929274215208538","0.01","SAT18-EXP"
"sat/cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf","0.685513027898973","0.01","SAT18-EXP"
"sat/cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf","0.883275458167931","0.01","SAT18-EXP"
"sat/cms-scheel-md4-families-r24-c6-p0-5-10-11-17-18.cnf","0.9991522010979","0.01","SAT18-EXP"
"sat/cms-scheel-md4-families-r24-c6-p1-9-13-16-18-19.cnf","0.92095195823558","0.01","SAT18-EXP"
"sat/cms-scheel-md4-families-r24-c6-p2-4-9-16-17-19.cnf","0.997839706200043","0.01","SAT18-EXP"
"sat/cms-scheel-md4-families-r24-c8-p2-3-4-5-7-12-16-19.cnf","0.293730650154799","0.01","SAT18-EXP"
"sat/cms-scheel-md5-families-r24-c11-p1-4-6-9-10-11-13-15-17-18-19.cnf","0.20639127045986","0.01","SAT18-EXP"
"sat/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf","-0.514031805425632","0.01","SAT18-EXP"
"sat/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf","0.514912916006646","0.01","SAT18-EXP"
"sat/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf","0.982326283987915","0.01","SAT18-EXP"
"sat/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf","0.214027476500361","0.01","SAT18-EXP"
"sat/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf","-0.186538961734421","0.01","SAT18-EXP"
"sat/cms-scheel-md5-families-r24-c7-p1-5-6-12-16-18-19.cnf","0.966885377045596","0.01","SAT18-EXP"
"sat/cms-scheel-md5-families-r24-c8-p0-3-5-6-14-16-18-19.cnf","-20.8917197452229","0.01","SAT18-EXP"
"sat/CNP-5-0.cnf","0.99985983299055","0.01","SAT18-EXP"
"sat/CNP-5-100.cnf","1","0.01","SAT18-EXP"
"sat/CNP-5-1000.cnf","1.00010937958747","0.01","SAT18-EXP"
"sat/CNP-5-1100.cnf","0.999746873783047","0.01","SAT18-EXP"
"sat/CNP-5-1200.cnf","0.999851769312158","0.01","SAT18-EXP"
"sat/CNP-5-1300.cnf","0.999655772157403","0.01","SAT18-EXP"
"sat/CNP-5-1400.cnf","0.999310867031368","0.01","SAT18-EXP"
"sat/CNP-5-1500.cnf","0.999951238640127","0.01","SAT18-EXP"
"sat/CNP-5-1600.cnf","1.0056671183935","0.01","SAT18-EXP"
"sat/CNP-5-1700.cnf","0.996253265502544","0.01","SAT18-EXP"
"sat/CNP-5-1800.cnf","1.0003673544358","0.01","SAT18-EXP"
"sat/CNP-5-1900.cnf","1.00101340395633","0.01","SAT18-EXP"
"sat/CNP-5-200.cnf","0.999998759946975","0.01","SAT18-EXP"
"sat/CNP-5-300.cnf","0.999907340279079","0.01","SAT18-EXP"
"sat/CNP-5-400.cnf","0.999936038751988","0.01","SAT18-EXP"
"sat/CNP-5-500.cnf","0.999999499978749","0.01","SAT18-EXP"
"sat/CNP-5-600.cnf","0.999985884783298","0.01","SAT18-EXP"
"sat/CNP-5-700.cnf","0.999511332433564","0.01","SAT18-EXP"
"sat/CNP-5-800.cnf","1.00002549323277","0.01","SAT18-EXP"
"sat/CNP-5-900.cnf","0.999832106919083","0.01","SAT18-EXP"
"sat/commutativity.c.cnf","NaN","0.01","SAT18-EXP"
"sat/commutativity3.c.cnf","NaN","0.01","SAT18-EXP"
"sat/course_flat_0.12_2018_3_1.cnf","0.956206948651601","0.01","SAT18-EXP"
"sat/course0.12_2018_3_1.cnf","-16.1167035048291","0.01","SAT18-EXP"
"sat/course0.12_2018_3_5.cnf","NaN","0.01","SAT18-EXP"
"sat/course0.16_2018_3_5.cnf","-45.127566901218","0.01","SAT18-EXP"
"sat/course0.2_2018_3_5.cnf","-1.28172801704054","0.01","SAT18-EXP"
"sat/course0.2_2018_3.cnf","-Inf","0.01","SAT18-EXP"
"sat/courses0.2_2017_9.cnf","-0.159992601753495","0.01","SAT18-EXP"
"sat/cz-3-7-7.cnf","-210.394308349301","0.01","SAT18-EXP"
"sat/cz-alt-3-7.cnf","-Inf","0.01","SAT18-EXP"
"sat/cz-d-4-7-5.cnf","0.91914489146466","0.01","SAT18-EXP"
"sat/dist10.c.cnf","0.948506254783623","0.01","SAT18-EXP"
"sat/dist4.c.cnf","0.931840198956059","0.01","SAT18-EXP"
"sat/dist5.c.cnf","0.922077525533961","0.01","SAT18-EXP"
"sat/dist6.c.cnf","0.915518919397175","0.01","SAT18-EXP"
"sat/dist7.c.cnf","0.878816045545647","0.01","SAT18-EXP"
"sat/dist8.c.cnf","0.623627928029874","0.01","SAT18-EXP"
"sat/dist9.c.cnf","0.89854369837215","0.01","SAT18-EXP"
"sat/e_rphp035_05.cnf","0.902343974212961","0.01","SAT18-EXP"
"sat/e_rphp055_04.cnf","0.907424317617866","0.01","SAT18-EXP"
"sat/e_rphp056_05.cnf","0","0.01","SAT18-EXP"
"sat/e_rphp065_04.cnf","0.85483848145685","0.01","SAT18-EXP"
"sat/e_rphp065_05.cnf","0","0.01","SAT18-EXP"
"sat/e_rphp096_04.cnf","0","0.01","SAT18-EXP"
"sat/ecarev-110-1031-23-40-1.cnf","0.782381810811044","0.01","SAT18-EXP"
"sat/ecarev-110-1031-23-40-2.cnf","0.572040366350068","0.01","SAT18-EXP"
"sat/ecarev-110-1031-23-40-3.cnf","0.78085947462382","0.01","SAT18-EXP"
"sat/ecarev-110-1031-23-40-5.cnf","-Inf","0.01","SAT18-EXP"
"sat/ecarev-110-1031-23-40-6.cnf","0.847163682852896","0.01","SAT18-EXP"
"sat/ecarev-110-1031-23-40-7.cnf","-0.412385720505007","0.01","SAT18-EXP"
"sat/ecarev-110-1031-23-40-8.cnf","-5.76844138597127","0.01","SAT18-EXP"
"sat/ecarev-110-4099-22-30-2.cnf","0.628817845794696","0.01","SAT18-EXP"
"sat/ecarev-110-4099-22-30-4.cnf","-0.254042342813936","0.01","SAT18-EXP"
"sat/ecarev-110-4099-22-30-5.cnf","0.193656474888627","0.01","SAT18-EXP"
"sat/ecarev-110-4099-22-30-7.cnf","0.0646539027982329","0.01","SAT18-EXP"
"sat/ex009_10.cnf","-22.9874024388068","0.01","SAT18-EXP"
"sat/ex015_14.cnf","NaN","0.01","SAT18-EXP"
"sat/ex025_19.cnf","0","0.01","SAT18-EXP"
"sat/ex039_33.cnf","0.936144768191047","0.01","SAT18-EXP"
"sat/ex051_9.cnf","0","0.01","SAT18-EXP"
"sat/ex065_24.cnf","NaN","0.01","SAT18-EXP"
"sat/ex065_25.cnf","0.999982534069618","0.01","SAT18-EXP"
"sat/ex067_10.cnf","0.916217586716262","0.01","SAT18-EXP"
"sat/ex145_10.cnf","NaN","0.01","SAT18-EXP"
"sat/ex145_11.cnf","NaN","0.01","SAT18-EXP"
"sat/ex157_10.cnf","0.48754016567919","0.01","SAT18-EXP"
"sat/ex179_11.cnf","-88.9119750091798","0.01","SAT18-EXP"
"sat/ex187_10.cnf","0.981706179759912","0.01","SAT18-EXP"
"sat/exam0.04_2018_3.cnf","-0.14236715232355","0.01","SAT18-EXP"
"sat/exams0.04_2017_9.cnf","0","0.01","SAT18-EXP"
"sat/factoring29986577x29986577.cnf","0.796671128041456","0.01","SAT18-EXP"
"sat/factoring39916801x54018521.cnf","-2.81435405548344","0.01","SAT18-EXP"
"sat/factoring54018521x562448657.cnf","0.999925609248444","0.01","SAT18-EXP"
"sat/factoring87654321x12345678.cnf","0.968993082394842","0.01","SAT18-EXP"
"sat/factoring94418953x321534781.cnf","-17.9073623500473","0.01","SAT18-EXP"
"sat/filter_iir_true-unreach-call.c.cnf","0.754165572383203","0.01","SAT18-EXP"
"sat/filter1_true-unreach-call.c.cnf","0.881157300945875","0.01","SAT18-EXP"
"sat/frb35-17-5_ext.cnf","-0.000831716107568648","0.01","SAT18-EXP"
"sat/frb35-17-5-mgd_ext.cnf","0.964002585825593","0.01","SAT18-EXP"
"sat/full-ax-xa.rules.7-7.cnf","0.999981517613554","0.01","SAT18-EXP"
"sat/full-by-za.rules.5-7.cnf","0","0.01","SAT18-EXP"
"sat/full-cy-caa.rules.7-7.cnf","0.848812988432731","0.01","SAT18-EXP"
"sat/gto_p50c291.cnf","NaN","0.01","SAT18-EXP"
"sat/gto_p50c307.cnf","NaN","0.01","SAT18-EXP"
"sat/gto_p50c311.cnf","NaN","0.01","SAT18-EXP"
"sat/gto_p50c312.cnf","NaN","0.01","SAT18-EXP"
"sat/gto_p50c314_1.cnf","NaN","0.01","SAT18-EXP"
"sat/gto_p50c314.cnf","NaN","0.01","SAT18-EXP"
"sat/gto_p50c345_1.cnf","NaN","0.01","SAT18-EXP"
"sat/gto_p50c345.cnf","NaN","0.01","SAT18-EXP"
"sat/gto_p60c231_1.cnf","0.970347433609741","0.01","SAT18-EXP"
"sat/gto_p60c231.cnf","-0.0507949908540876","0.01","SAT18-EXP"
"sat/gto_p60c233.cnf","0.995455804932114","0.01","SAT18-EXP"
"sat/gto_p60c234.cnf","0.776776615714669","0.01","SAT18-EXP"
"sat/gto_p60c235.cnf","0.989397420038876","0.01","SAT18-EXP"
"sat/gto_p60c238.cnf","-0.56833038869258","0.01","SAT18-EXP"
"sat/gto_p60c239.cnf","0.765484202121592","0.01","SAT18-EXP"
"sat/gto_p60c241.cnf","0.21778630192298","0.01","SAT18-EXP"
"sat/gto_p60c243.cnf","0.624821158484242","0.01","SAT18-EXP"
"sat/gto_p60c295.cnf","NaN","0.01","SAT18-EXP"
"sat/gto_p60c343.cnf","NaN","0.01","SAT18-EXP"
"sat/huck.col.11.cnf","1.0000172294969","0.01","SAT18-EXP"
"sat/Karatsuba4477457x5308417.cnf","0.96669105664017","0.01","SAT18-EXP"
"sat/Karatsuba6972593x13466917.cnf","0.710110426595374","0.01","SAT18-EXP"
"sat/Karatsuba7654321x1234567.cnf","0.942507276924621","0.01","SAT18-EXP"
"sat/le450_15a.col.15.cnf","1.00000220002288","0.01","SAT18-EXP"
"sat/le450_15b.col.15.cnf","0.999999739998248","0.01","SAT18-EXP"
"sat/le450_15c.col.15.cnf","1.00000214002341","0.01","SAT18-EXP"
"sat/le450_25a.col.25.cnf","NaN","0.01","SAT18-EXP"
"sat/le450_25b.col.25.cnf","NaN","0.01","SAT18-EXP"
"sat/le450_25c.col.25.cnf","NaN","0.01","SAT18-EXP"
"sat/lei450-05b-05.cnf","0.846739647786768","0.01","SAT18-EXP"
"sat/less-cy-caa.rules.4-9.cnf","0.999989258832865","0.01","SAT18-EXP"
"sat/less-cy-caa.rules.6-4.cnf","0.999985799102503","0.01","SAT18-EXP"
"sat/magicSquare-8_glb.cnf","0.999397267968507","0.01","SAT18-EXP"
"sat/magicSquare-9_glb.cnf","0.64337960889685","0.01","SAT18-EXP"
"sat/mchess_15.cnf","1.00007932730446","0.01","SAT18-EXP"
"sat/mchess_16.cnf","1.00001320521342","0.01","SAT18-EXP"
"sat/mchess_17.cnf","1.00000173774326","0.01","SAT18-EXP"
"sat/mchess_18.cnf","1.00000008000001","0.01","SAT18-EXP"
"sat/mchess_19.cnf","1.00000014000002","0.01","SAT18-EXP"
"sat/mchess_20.cnf","1.00000010000001","0.01","SAT18-EXP"
"sat/mod8-abd-yad.rules.7-7.cnf","0.567003083823942","0.01","SAT18-EXP"
"sat/mod8-bbd-zbd.rules.7-7.cnf","NaN","0.01","SAT18-EXP"
"sat/Nb11T118.cnf","0.999978845935509","0.01","SAT18-EXP"
"sat/Nb13T165.cnf","0","0.01","SAT18-EXP"
"sat/Nb13T166.cnf","0","0.01","SAT18-EXP"
"sat/Nb27T6.cnf","0.807082849781398","0.01","SAT18-EXP"
"sat/Nb29T6.cnf","0.804989360319122","0.01","SAT18-EXP"
"sat/Nb37T6.cnf","0.805473412549062","0.01","SAT18-EXP"
"sat/Nb39T6.cnf","0.821973399319518","0.01","SAT18-EXP"
"sat/Nb42T6.cnf","0.720398726893849","0.01","SAT18-EXP"
"sat/Nb44T6.cnf","-152.437224495856","0.01","SAT18-EXP"
"sat/Nb45T6.cnf","0.777395395305226","0.01","SAT18-EXP"
"sat/Nb8T60.cnf","0.999997479972582","0.01","SAT18-EXP"
"sat/Nb8T61.cnf","0.999998199966879","0.01","SAT18-EXP"
"sat/Nb8T62.cnf","0.999999639998402","0.01","SAT18-EXP"
"sat/Nb8T63.cnf","1.00000150000975","0.01","SAT18-EXP"
"sat/newton_3_4_true-unreach-call.i.cnf","0.902878457998011","0.01","SAT18-EXP"
"sat/newton_3_6_false-unreach-call.i.cnf","0.838471332315806","0.01","SAT18-EXP"
"sat/ortholatin-7.cnf","0.999006556725611","0.01","SAT18-EXP"
"sat/pals_floodmax.5_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c.cnf","0","0.01","SAT18-EXP"
"sat/pals_lcr-var-start-time.5_true-unreach-call.ufo.UNBOUNDED.pals.c.cnf","0.975605507134341","0.01","SAT18-EXP"
"sat/pals_lcr-var-start-time.6_true-unreach-call.ufo.UNBOUNDED.pals.c.cnf","0.897100559944773","0.01","SAT18-EXP"
"sat/pals_lcr.8_overflow_false-unreach-call.ufo.UNBOUNDED.pals.c.cnf","0.950712194534787","0.01","SAT18-EXP"
"sat/patat-08-comp-3.cnf","0.502109165281861","0.01","SAT18-EXP"
"sat/prime_119218851371.cnf","0.857494575196128","0.01","SAT18-EXP"
"sat/prime_200560490131.cnf","-0.204679474985732","0.01","SAT18-EXP"
"sat/Problem11_label29_false-unreach-call.c.cnf","0.72563000215169","0.01","SAT18-EXP"
"sat/Problem11_label51_false-unreach-call.c.cnf","0.323978835318173","0.01","SAT18-EXP"
"sat/Problem14_label14_false-unreach-call.c.cnf","0.764030019977323","0.01","SAT18-EXP"
"sat/Problem14_label19_true-unreach-call.c.cnf","0.828657759872026","0.01","SAT18-EXP"
"sat/Problem14_label20_true-unreach-call.c.cnf","0.80616225290913","0.01","SAT18-EXP"
"sat/Problem14_label48_true-unreach-call.c.cnf","0.808582495898984","0.01","SAT18-EXP"
"sat/Problem14_label55_true-unreach-call.c.cnf","0.741490110233758","0.01","SAT18-EXP"
"sat/Problem14_label57_false-unreach-call.c.cnf","0.449505850278314","0.01","SAT18-EXP"
"sat/quadratic_loose_error.c.cnf","0.979339476548964","0.01","SAT18-EXP"
"sat/quadratic_tight_error.c.cnf","0.946967678382547","0.01","SAT18-EXP"
"sat/queen12_12.col.12.cnf","0.98265599154375","0.01","SAT18-EXP"
"sat/queen13_13.col.13.cnf","0.993296751262705","0.01","SAT18-EXP"
"sat/queen14_14.col.14.cnf","0","0.01","SAT18-EXP"
"sat/queen15_15.col.15.cnf","0","0.01","SAT18-EXP"
"sat/queen8_12.col.12.cnf","1","0.01","SAT18-EXP"
"sat/queen8_8.col.9.cnf","NaN","0.01","SAT18-EXP"
"sat/queen8-8-9.cnf","1","0.01","SAT18-EXP"
"sat/ramsey-30-4.cnf","-19.8214285714286","0.01","SAT18-EXP"
"sat/ramsey-32-4.cnf","0.854683657500559","0.01","SAT18-EXP"
"sat/satcoin-genesis-SAT-10.cnf","0.999979558462796","0.01","SAT18-EXP"
"sat/satcoin-genesis-SAT-1024.cnf","0.997881453984861","0.01","SAT18-EXP"
"sat/satcoin-genesis-SAT-128.cnf","0.999994739623673","0.01","SAT18-EXP"
"sat/satcoin-genesis-SAT-16.cnf","0.948859166011015","0.01","SAT18-EXP"
"sat/satcoin-genesis-SAT-2048.cnf","0.999804608519768","0.01","SAT18-EXP"
"sat/satcoin-genesis-SAT-256.cnf","0.999799695664084","0.01","SAT18-EXP"
"sat/satcoin-genesis-SAT-3.cnf","0.984798413747522","0.01","SAT18-EXP"
"sat/satcoin-genesis-SAT-32.cnf","0.999930296532172","0.01","SAT18-EXP"
"sat/satcoin-genesis-SAT-4.cnf","0.975032010243278","0.01","SAT18-EXP"
"sat/satcoin-genesis-SAT-4096.cnf","0.999806150761772","0.01","SAT18-EXP"
"sat/satcoin-genesis-SAT-5.cnf","1.02487244897959","0.01","SAT18-EXP"
"sat/satcoin-genesis-SAT-512.cnf","0.999797366303331","0.01","SAT18-EXP"
"sat/satcoin-genesis-SAT-64.cnf","0.999720166243138","0.01","SAT18-EXP"
"sat/satcoin-genesis-SAT-7.cnf","1.00957243139758","0.01","SAT18-EXP"
"sat/satcoin-genesis-SAT-8.cnf","1.0281214848144","0.01","SAT18-EXP"
"sat/satcoin-genesis-SAT-8192.cnf","0.999776074065119","0.01","SAT18-EXP"
"sat/satcoin-genesis-SAT-9.cnf","0.960971724412584","0.01","SAT18-EXP"
"sat/school1_nsh.col.14.cnf","1.00000138001101","0.01","SAT18-EXP"
"sat/school1.col.14.cnf","1.0000017400159","0.01","SAT18-EXP"
"sat/sdiv15prop.cnf","0.731560305722986","0.01","SAT18-EXP"
"sat/sdiv16prop.cnf","0.78874471200781","0.01","SAT18-EXP"
"sat/sdiv17prop.cnf","-352.490754451097","0.01","SAT18-EXP"
"sat/sdiv20prop.cnf","NaN","0.01","SAT18-EXP"
"sat/sdiv25prop.cnf","NaN","0.01","SAT18-EXP"
"sat/sdiv30prop.cnf","NaN","0.01","SAT18-EXP"
"sat/sdiv40prop.cnf","NaN","0.01","SAT18-EXP"
"sat/si2-b03m-m400-03.cnf","0.826863630959458","0.01","SAT18-EXP"
"sat/si2-b03m-m800-03.cnf","0.206234892471779","0.01","SAT18-EXP"
"sat/si2-b06m-m1000-03.cnf","-0.0132752796090393","0.01","SAT18-EXP"
"sat/sqrt_ineq_2.c.cnf","0.990780375370432","0.01","SAT18-EXP"
"sat/sqrt_ineq_3.c.cnf","0.999810919404396","0.01","SAT18-EXP"
"sat/sted1_0x0-330.cnf","0.3135219972086","0.01","SAT18-EXP"
"sat/sted1_0x0-350.cnf","NaN","0.01","SAT18-EXP"
"sat/sted1_0x0-380.cnf","NaN","0.01","SAT18-EXP"
"sat/sted1_0x0-420.cnf","NaN","0.01","SAT18-EXP"
"sat/sted1_0x1e3-100.cnf","0","0.01","SAT18-EXP"
"sat/sted1_0x1e3-200.cnf","NaN","0.01","SAT18-EXP"
"sat/sted1_0x1e3-300.cnf","NaN","0.01","SAT18-EXP"
"sat/sted1_0x24204-330.cnf","0.202981738754984","0.01","SAT18-EXP"
"sat/sted1_0x24204-350.cnf","NaN","0.01","SAT18-EXP"
"sat/sted1_0x24204-380.cnf","NaN","0.01","SAT18-EXP"
"sat/sted5_0x0-40.cnf","0.939245608983588","0.01","SAT18-EXP"
"sat/sted5_0x0-50.cnf","0.896517116467249","0.01","SAT18-EXP"
"sat/sted5_0x0-60.cnf","0","0.01","SAT18-EXP"
"sat/sted5_0x0-70.cnf","NaN","0.01","SAT18-EXP"
"sat/sted5_0x1e3-20.cnf","NaN","0.01","SAT18-EXP"
"sat/sted5_0x1e3-40.cnf","NaN","0.01","SAT18-EXP"
"sat/sted5_0x1e3-60.cnf","NaN","0.01","SAT18-EXP"
"sat/sted5_0x24204-50.cnf","0.677812568453876","0.01","SAT18-EXP"
"sat/sted5_0x24204-60.cnf","NaN","0.01","SAT18-EXP"
"sat/sted5_0x24204-70.cnf","NaN","0.01","SAT18-EXP"
"sat/terminator_03_true-unreach-call_true-termination.i.cnf","0.740889100275489","0.01","SAT18-EXP"
"sat/TimetableCNFEncoding_1_UNKNOWN.cnf","-Inf","0.01","SAT18-EXP"
"sat/TimetableCNFEncoding_10_UNKNOWN.cnf","NaN","0.01","SAT18-EXP"
"sat/TimetableCNFEncoding_16_UNKNOWN.cnf","NaN","0.01","SAT18-EXP"
"sat/TimetableCNFEncoding_17_UNKNOWN.cnf","-Inf","0.01","SAT18-EXP"
